id;lat;long;type;site;code
13969;8.61824799999999946;48.1682279999999992;Dressel 20;Kastell Marienfels;LAPAE
1180;12.483333;41.8999999999999986;Dressel 20;Roma;CAP
20150;16.8500000000000014;48.1166669999999996;Dressel 20;Petronell (Carnuntum);PCLODICELI
699;12.483333;41.8999999999999986;Dressel 20;Roma;SCALES
27542;8.64583499999999994;50.1595480000000009;Dressel 20;Nida-Heddernheim;DOM
2788;12.483333;41.8999999999999986;Dressel 20;Roma;QIM
2808;12.483333;41.8999999999999986;Dressel 20;Roma;LIS
24760;4.87345299999999959;45.5247850000000014;Dressel 20;Vienne;DCP
25450;7.04104200000000002;46.8808879999999988;Dressel 20;Avenches;MVRIC
24822;4.87345299999999959;45.5247850000000014;Dressel 20;Vienne;CMARISILVANI
